mol_i, mol_j, min_max_dissimilarity
81, 33, 0.14538412531989664
81, 34, 0.14799657187745852
81, 35, 0.16262841432666075
81, 36, 0.27058225639363764
81, 37, 0.24960424557402638
81, 38, 0.2702881194899158
81, 39, 0.5542111255689892
81, 40, 0.7195596371067708
81, 41, 0.5001335166879254
81, 42, 0.11284017186596951
81, 43, 0.13601116803257773
81, 44, 0.1751114112342822
81, 45, 0.22767592848530183
81, 46, 0.07875209958049634
81, 47, 0.037798273932342474
81, 48, 0.014612565912439424
81, 49, 0.01456306953568176
81, 50, 0.022916921662584522
81, 51, 0.04655499942343855
81, 52, 0.06873156043864437
81, 53, 0.08786309558603311
81, 54, 0.12845244073965334
81, 55, 0.24512977822838267
81, 56, 0.15308145163590914
81, 57, 0.1991359682112187
81, 58, 0.04880455737117584
81, 59, 0.019136445479441377
81, 60, 0.018795695429007053
81, 61, 0.01881130776744344
81, 62, 0.01888253370598436
81, 63, 0.040173203689953585
81, 64, 0.09550207016454704
81, 65, 0.29802163025704287
81, 66, 0.21812911689986014
81, 67, 0.20358968031854807
81, 68, 0.08701965463267591
81, 69, 0.014573144001875926
81, 70, 0.014576330484813882
81, 71, 0.014521468227969403
81, 72, 0.025445590684360364
81, 73, 0.05523294926758504
81, 74, 0.09554848329310628
81, 75, 0.10855797976072035
81, 76, 0.12687308663029884
81, 77, 0.19616006115548867
81, 78, 0.15467485244271062
81, 79, 0.06572007096575583
81, 80, 0.014174922554583302
81, 81, 2.220446049250313e-16
81, 82, 0.008237072999753181
81, 83, 0.025848848103383504
81, 84, 0.06706803266820116
81, 85, 0.10742788216700283
81, 86, 0.11413369052679156
81, 87, 0.1305959960261277
81, 88, 0.19027436301812328
81, 89, 0.14865289475658972
81, 90, 0.1549166602490727
81, 91, 0.03800268804459661
81, 92, 0.03784464076781602
81, 93, 0.03781076671896422
81, 94, 0.037826885698131085
81, 95, 0.037788884176422566
81, 96, 0.08532635214947903
81, 97, 0.1102038960175109
81, 98, 0.10418517106812164
81, 99, 0.1961602081393704
81, 100, 0.2230349084172607
81, 101, 0.09524217434336979
81, 102, 0.05022536555150747
81, 103, 0.05024732023240008
81, 104, 0.05025246547111484
81, 105, 0.05026265955672271
81, 106, 0.056942913291840314
81, 107, 0.1009382233306716
81, 108, 0.12858938987308266
81, 109, 0.17635440624621979
82, 0, 0.14361886471530827
82, 1, 0.16333050074423916
82, 2, 0.17307652061030632
82, 3, 0.18583532579453688
82, 4, 0.28528881727336175
82, 5, 0.48610615600795737
82, 6, 0.7442445465906302
82, 7, 0.6273401220275753
82, 8, 0.346625431632579
82, 9, 0.07087269127878082
82, 10, 0.12678384855382885
82, 11, 0.16090067582136958
82, 12, 0.3023406802386346
82, 13, 0.3983019412266755
82, 14, 0.6746074954499203
82, 15, 0.7811611657032568
82, 16, 0.8058127137649448
82, 17, 0.785849123696327
82, 18, 0.6878692825338953
82, 19, 0.5254231068570747
82, 20, 0.11392734334253862
82, 21, 0.0870678778825642
82, 22, 0.165309087231867
82, 23, 0.29020456485486257
82, 24, 0.28585457794445446
82, 25, 0.3200122326081378
82, 26, 0.6015881769456662
82, 27, 0.5496991422846692
82, 28, 0.21860549933546647
82, 29, 0.06626086122557462
82, 30, 0.06642634504391509
82, 31, 0.10141399202289858
82, 32, 0.06672338483251106
82, 33, 0.14546410901814433
82, 34, 0.14775722823797244
82, 35, 0.16265677108886722
82, 36, 0.2706124911366362
82, 37, 0.24963282772888418
82, 38, 0.27031452766522823
82, 39, 0.5542125433627599
82, 40, 0.7434011110103693
82, 41, 0.49060126491697653
82, 42, 0.06826678060640645
82, 43, 0.1346012994543031
82, 44, 0.17490306637383213
82, 45, 0.2430896889273424
82, 46, 0.12770790242615992
82, 47, 0.07371194480128018
82, 48, 0.027796874655088177
82, 49, 0.014260946067706226
82, 50, 0.014061359792088113
82, 51, 0.01709767811267604
82, 52, 0.0319012907995484
82, 53, 0.0461889991697253
82, 54, 0.10863959783448018
82, 55, 0.24511860975847477
82, 56, 0.1528401885519879
82, 57, 0.20684897397931346
82, 58, 0.09007679032590521
82, 59, 0.01913098052551998
82, 60, 0.01879034834303095
82, 61, 0.018805963739931375
82, 62, 0.01887711757026711
82, 63, 0.017881005000637717
82, 64, 0.09088353254304027
82, 65, 0.26668463446484825
82, 66, 0.21804378249701217
82, 67, 0.20344979233909133
82, 68, 0.13933090931807768
82, 69, 0.03701620714600451
82, 70, 0.014574816489550169
82, 71, 0.014519894148927182
82, 72, 0.014494153297601176
82, 73, 0.027500008264513376
82, 74, 0.05835429805215664
82, 75, 0.06381036622940695
82, 76, 0.11520365241262931
82, 77, 0.19600798059710667
82, 78, 0.21733631109161855
82, 79, 0.11300534790385097
82, 80, 0.04167743926386669
82, 81, 0.007765383430466288
82, 82, 2.220446049250313e-16
82, 83, 0.00533415441867946
82, 84, 0.03213647285054977
82, 85, 0.0713983947273521
82, 86, 0.06757522133505534
82, 87, 0.0862240342127023
82, 88, 0.2544393729301996
82, 89, 0.14838819168343886
82, 90, 0.21719564055949336
82, 91, 0.040492460778557726
82, 92, 0.03792306701162762
82, 93, 0.03788890550942292
82, 94, 0.037905033481941186
82, 95, 0.037866907476254985
82, 96, 0.050089735818635406
82, 97, 0.06492660143202955
82, 98, 0.10379478902505623
82, 99, 0.1960294838131581
82, 100, 0.22295338010339283
82, 101, 0.1490724767159517
82, 102, 0.054360801753372545
82, 103, 0.05027317305653389
82, 104, 0.05027831113906811
82, 105, 0.05028850576084021
82, 106, 0.05030000794873335
82, 107, 0.06340301581006924
82, 108, 0.09640645465953546
82, 109, 0.1748354238571158
83, 0, 0.1431587782136864
83, 1, 0.16289757600536614
83, 2, 0.17286572900425778
83, 3, 0.1858346633724708
83, 4, 0.2853080526504336
83, 5, 0.48611121379701916
83, 6, 0.7444252472781643
83, 7, 0.6409502577036514
83, 8, 0.3362092516091971
83, 9, 0.040623062270378374
83, 10, 0.12607578543843845
83, 11, 0.16076300153132583
83, 12, 0.3023575332969447
83, 13, 0.3983181506706299
83, 14, 0.674619381023388
83, 15, 0.7985959066004542
83, 16, 0.8084007684885353
83, 17, 0.7815475224416288
83, 18, 0.6787136086824059
83, 19, 0.5096448213989756
83, 20, 0.08490796894510655
83, 21, 0.05687421392311909
83, 22, 0.16488902716981935
83, 23, 0.29022232673119164
83, 24, 0.285872537144118
83, 25, 0.32002865928602897
83, 26, 0.6017236135685349
83, 27, 0.5766460652943846
83, 28, 0.20273561646039429
83, 29, 0.038200832099300475
83, 30, 0.038584597869635084
83, 31, 0.10389195651079441
83, 32, 0.039084039885049604
83, 33, 0.14531058278784514
83, 34, 0.14730377201761735
83, 35, 0.16265987388529923
83, 36, 0.2706300352156987
83, 37, 0.24964820563620982
83, 38, 0.27032855966360647
83, 39, 0.5542257796013629
83, 40, 0.761918126554102
83, 41, 0.4814032477266381
83, 42, 0.04038238968877539
83, 43, 0.14173719002277174
83, 44, 0.17447194109679698
83, 45, 0.2726813100948058
83, 46, 0.1702355663180979
83, 47, 0.10802607845543744
83, 48, 0.051312731278100654
83, 49, 0.013864501492543257
83, 50, 0.013811685187002376
83, 51, 0.013714574594688722
83, 52, 0.013915532765861993
83, 53, 0.0227241757972384
83, 54, 0.08345268258065086
83, 55, 0.24487695960251343
83, 56, 0.15240180314978402
83, 57, 0.256301468313777
83, 58, 0.12838775011087333
83, 59, 0.026486602259641723
83, 60, 0.018783060744568925
83, 61, 0.01879864152103561
83, 62, 0.018869650175114994
83, 63, 0.0178665778789886
83, 64, 0.08426378792046363
83, 65, 0.23996121666809522
83, 66, 0.21766067437893322
83, 67, 0.20885915079627104
83, 68, 0.18448839324205768
83, 69, 0.06680033066968605
83, 70, 0.030840049856396323
83, 71, 0.014518212772926753
83, 72, 0.014492452167431225
83, 73, 0.014489097960338704
83, 74, 0.034657414373693296
83, 75, 0.035799023350974624
83, 76, 0.08963887973352735
83, 77, 0.19559288993797874
83, 78, 0.2677240876904502
83, 79, 0.15523958375494396
83, 80, 0.07218244251151529
83, 81, 0.025036060629940904
83, 82, 0.0053026077867791566
83, 83, 2.220446049250313e-16
83, 84, 0.012023729208771927
83, 85, 0.04550516362431478
83, 86, 0.03822188962357753
83, 87, 0.07705328014813984
83, 88, 0.2540951730733607
83, 89, 0.14793868175457392
83, 90, 0.26734247099401853
83, 91, 0.07168968309973334
83, 92, 0.04565941749186109
83, 93, 0.03793143932769427
83, 94, 0.03794758029080225
83, 95, 0.03790937194386301
83, 96, 0.03780875883786694
83, 97, 0.03804738666965757
83, 98, 0.1006380056418239
83, 99, 0.1956343503786505
83, 100, 0.23842240042316076
83, 101, 0.1951906732972606
83, 102, 0.08816139056198202
83, 103, 0.05027930788201107
83, 104, 0.05028443824914164
83, 105, 0.050294626576648294
83, 106, 0.050306132389839275
83, 107, 0.05031977676193611
83, 108, 0.0732859430770949
83, 109, 0.17446823861183347
84, 0, 0.14253778898124192
84, 1, 0.16224265186146392
84, 2, 0.1724401240691371
84, 3, 0.18583932055821684
84, 4, 0.28530341008848126
84, 5, 0.48594797712876336
84, 6, 0.7445091970613452
84, 7, 0.6632145721442229
84, 8, 0.3274036527325854
84, 9, 0.03737243322895645
84, 10, 0.11920795817231333
84, 11, 0.16037764406535104
84, 12, 0.30235028502155237
84, 13, 0.3983139547277046
84, 14, 0.6746206547983188
84, 15, 0.8279017197518509
84, 16, 0.8139199190020785
84, 17, 0.7771182248956803
84, 18, 0.6674991010154733
84, 19, 0.4895866199411104
84, 20, 0.056503152370642296
84, 21, 0.02745333396283456
84, 22, 0.16426444939905704
84, 23, 0.2902145965917595
84, 24, 0.285864442323405
84, 25, 0.32002443191064234
84, 26, 0.6017295060658397
84, 27, 0.6152145523440782
84, 28, 0.1861000354772573
84, 29, 0.04311896195124054
84, 30, 0.031264432882706195
84, 31, 0.10040532377071487
84, 32, 0.03129149797945796
84, 33, 0.14490600013376753
84, 34, 0.14663442297459683
84, 35, 0.1626473116497421
84, 36, 0.2706237347960433
84, 37, 0.24964361317340356
84, 38, 0.2703244314590423
84, 39, 0.5542249694040977
84, 40, 0.7885344609457883
84, 41, 0.47184541913981903
84, 42, 0.02787127196190542
84, 43, 0.16902969538858303
84, 44, 0.1738683275844698
84, 45, 0.2718478451381675
84, 46, 0.2309518194799811
84, 47, 0.16176876193778444
84, 48, 0.09576113879805903
84, 49, 0.044193289313429696
84, 50, 0.018801383999141885
84, 51, 0.013451926520110291
84, 52, 0.013483765627690936
84, 53, 0.01332878476674959
84, 54, 0.06897830431899088
84, 55, 0.24438254950924976
84, 56, 0.15180904374214943
84, 57, 0.29473407294349885
84, 58, 0.18682498277364878
84, 59, 0.06776540002479325
84, 60, 0.04081604090291835
84, 61, 0.03803409656134038
84, 62, 0.024254340946802122
84, 63, 0.02520234508509689
84, 64, 0.06963483626554412
84, 65, 0.20651476366727117
84, 66, 0.21695023138005098
84, 67, 0.2750199791162612
84, 68, 0.24866664012786155
84, 69, 0.12075615943790918
84, 70, 0.07460359113295123
84, 71, 0.04133963666526275
84, 72, 0.01992799378318555
84, 73, 0.014486879059464997
84, 74, 0.016473013311328222
84, 75, 0.014537197190394702
84, 76, 0.08476449456973156
84, 77, 0.19491349002841418
84, 78, 0.281661714022446
84, 79, 0.2174043910503345
84, 80, 0.12576568938973676
84, 81, 0.06595040095904148
84, 82, 0.03208063406895245
84, 83, 0.012055587191591832
84, 84, 2.220446049250313e-16
84, 85, 0.017716057285227405
84, 86, 0.013916394631831364
84, 87, 0.07881038489512204
84, 88, 0.25334221584540195
84, 89, 0.14735853231263485
84, 90, 0.28085629946398416
84, 91, 0.12768056699191122
84, 92, 0.09510651279254612
84, 93, 0.05365005461428907
84, 94, 0.03794347886692184
84, 95, 0.037905291973458155
84, 96, 0.03780486443202902
84, 97, 0.03804408558831329
84, 98, 0.09130974575866435
84, 99, 0.19497440767535124
84, 100, 0.29755465174398765
84, 101, 0.260298557939318
84, 102, 0.1462874713554021
84, 103, 0.0858844501077809
84, 104, 0.05027010169804902
84, 105, 0.050280267437813886
84, 106, 0.050291763284777025
84, 107, 0.05030540766330638
84, 108, 0.05082551823505088
84, 109, 0.14705882621684574
85, 0, 0.14225957530877142
85, 1, 0.16186018250523448
85, 2, 0.2066961086363036
85, 3, 0.18584476299348562
85, 4, 0.2852961379528438
85, 5, 0.48589714921005056
85, 6, 0.7445095139245227
85, 7, 0.6449107632287557
85, 8, 0.2871011238261869
85, 9, 0.03729403207978965
85, 10, 0.13704360758878098
85, 11, 0.1602298578969894
85, 12, 0.30234300451615204
85, 13, 0.39830771098552054
85, 14, 0.6746172932250674
85, 15, 0.8220939261883172
85, 16, 0.7997724210633784
85, 17, 0.7576511536685467
85, 18, 0.6388459854440026
85, 19, 0.44916531622803124
85, 20, 0.0501328346875024
85, 21, 0.029622666436820433
85, 22, 0.16392692129033926
85, 23, 0.2902069071730874
85, 24, 0.28585660772817156
85, 25, 0.32001791583604144
85, 26, 0.6017026179224223
85, 27, 0.5993478217593713
85, 28, 0.1436162870233293
85, 29, 0.07643825081402211
85, 30, 0.03124066401409875
85, 31, 0.11757395854007158
85, 32, 0.031266975939607033
85, 33, 0.1447515045497415
85, 34, 0.14622597828638162
85, 35, 0.16264334341398812
85, 36, 0.27061630186400487
85, 37, 0.24963738103511945
85, 38, 0.2703188413705263
85, 39, 0.55421811911027
85, 40, 0.7793409949541841
85, 41, 0.43267672239575417
85, 42, 0.027728241211058657
85, 43, 0.18760676861789538
85, 44, 0.17357031749878604
85, 45, 0.27102847973514377
85, 46, 0.25675034424089727
85, 47, 0.1889369063211831
85, 48, 0.1279015728598345
85, 49, 0.07575185403000806
85, 50, 0.045808746486903584
85, 51, 0.028648103292693072
85, 52, 0.018251917210105773
85, 53, 0.023090978228055392
85, 54, 0.08773241386954367
85, 55, 0.2438826120306442
85, 56, 0.15154710310630137
85, 57, 0.2937982524176346
85, 58, 0.21599411864890494
85, 59, 0.10344581348477888
85, 60, 0.07165626976074557
85, 61, 0.06736556325475163
85, 62, 0.0516348552688668
85, 63, 0.05478571874314542
85, 64, 0.05440926154389869
85, 65, 0.17735285961405522
85, 66, 0.21635043263212872
85, 67, 0.28297266296604895
85, 68, 0.27460082063214053
85, 69, 0.15966025247336812
85, 70, 0.11139598007389162
85, 71, 0.07333970832665837
85, 72, 0.0445655087578003
85, 73, 0.026704392726952908
85, 74, 0.018942875971656892
85, 75, 0.021850264233343353
85, 76, 0.09235837581071604
85, 77, 0.19445267951457457
85, 78, 0.2808122912368338
85, 79, 0.24995230149794845
85, 80, 0.1634025255887187
85, 81, 0.10176795253877546
85, 82, 0.06274774378038106
85, 83, 0.03522609267453858
85, 84, 0.007547158964683276
85, 85, 2.220446049250313e-16
85, 86, 0.021177759168771182
85, 87, 0.09555910326942363
85, 88, 0.25258586706193054
85, 89, 0.147125833326327
85, 90, 0.2799592799841921
85, 91, 0.16780024608262412
85, 92, 0.13373447016390339
85, 93, 0.08774657346468373
85, 94, 0.05722246865691527
85, 95, 0.040775588299700294
85, 96, 0.03771605751643148
85, 97, 0.046944389833515676
85, 98, 0.10534946898434294
85, 99, 0.19450930579024694
85, 100, 0.298382698603302
85, 101, 0.2775882458312938
85, 102, 0.18587773469196633
85, 103, 0.1235317876262283
85, 104, 0.07886979334314237
85, 105, 0.050253724854364634
85, 106, 0.0502651981426292
85, 107, 0.05027881532196943
85, 108, 0.05028072073004852
85, 109, 0.11794808745808283
86, 0, 0.14216691269148785
86, 1, 0.16175266886745976
86, 2, 0.22726207806950882
86, 3, 0.18585242564387683
86, 4, 0.2853548052892707
86, 5, 0.4857442751198242
86, 6, 0.7445052796609899
86, 7, 0.7280708507665835
86, 8, 0.38327333269026886
86, 9, 0.037343933354368586
86, 10, 0.10888418743050998
86, 11, 0.15991377338908563
86, 12, 0.3023836542896944
86, 13, 0.3983549464947519
86, 14, 0.6746556612431454
86, 15, 0.8788598883725476
86, 16, 0.8494330260699808
86, 17, 0.8067231940956395
86, 18, 0.6994366040039556
86, 19, 0.5254085376928666
86, 20, 0.06867206148320115
86, 21, 0.03137608860931962
86, 22, 0.16380025927602604
86, 23, 0.29024733174083395
86, 24, 0.2858958533938105
86, 25, 0.32006680225208806
86, 26, 0.6016117257400271
86, 27, 0.695361319850115
86, 28, 0.24104305970742834
86, 29, 0.08506034433072429
86, 30, 0.03402647195082176
86, 31, 0.08282397028602384
86, 32, 0.031274007438740425
86, 33, 0.14443792468600536
86, 34, 0.14619651185543703
86, 35, 0.1644463600058529
86, 36, 0.2706736124071688
86, 37, 0.24967905636510423
86, 38, 0.27036249400003287
86, 39, 0.5542761998546211
86, 40, 0.8431367314184327
86, 41, 0.5219603958036299
86, 42, 0.027397775487125298
86, 43, 0.2306583426668123
86, 44, 0.17349478008168995
86, 45, 0.2709892926689653
86, 46, 0.2889284268993607
86, 47, 0.23561711125314477
86, 48, 0.1589574923801288
86, 49, 0.0895378692304869
86, 50, 0.04677945714387599
86, 51, 0.02430567347795609
86, 52, 0.013302592580145656
86, 53, 0.013158777614892148
86, 54, 0.036865688431403476
86, 55, 0.24383402952319155
86, 56, 0.15145337916699697
86, 57, 0.2937633572297267
86, 58, 0.26210751835352963
86, 59, 0.1190385433198855
86, 60, 0.08475248755233711
86, 61, 0.08223256849963678
86, 62, 0.059877251174361046
86, 63, 0.05247183506408071
86, 64, 0.051676261554049474
86, 65, 0.23922366157189479
86, 66, 0.21625640739027063
86, 67, 0.28314984063476734
86, 68, 0.2747728434920166
86, 69, 0.18271041875386307
86, 70, 0.1274055929464596
86, 71, 0.0847542710520367
86, 72, 0.05528483367224768
86, 73, 0.04256882712630228
86, 74, 0.03599484821301446
86, 75, 0.014535849387040223
86, 76, 0.07273868785109316
86, 77, 0.1943428992780304
86, 78, 0.2807464590501828
86, 79, 0.25799622435230596
86, 80, 0.18868692054520841
86, 81, 0.11540001694910917
86, 82, 0.06967342651296682
86, 83, 0.04000104813706851
86, 84, 0.014963016156986697
86, 85, 0.04032446722184635
86, 86, 2.220446049250313e-16
86, 87, 0.08172476930865014
86, 88, 0.25251083087102977
86, 89, 0.1476107690662014
86, 90, 0.279900454170411
86, 91, 0.1898533463123927
86, 92, 0.15228294128814757
86, 93, 0.10163393444111835
86, 94, 0.0678022902108274
86, 95, 0.050818047995918936
86, 96, 0.04194991630125844
86, 97, 0.03800529240260064
86, 98, 0.07625858674928487
86, 99, 0.19439891723859848
86, 100, 0.29856958182211024
86, 101, 0.27775951160290224
86, 102, 0.21180854446004038
86, 103, 0.14139833651429035
86, 104, 0.09114669940857034
86, 105, 0.05999160805106496
86, 106, 0.050287995132158314
86, 107, 0.05030162034815211
86, 108, 0.08487325814938829
86, 109, 0.10827488778524708
87, 0, 0.14379212319154977
87, 1, 0.16292011796906214
87, 2, 0.2264086758533711
87, 3, 0.19096657036816023
87, 4, 0.28737503941238574
87, 5, 0.4802062485001196
87, 6, 0.7408058349042578
87, 7, 0.7752881969133625
87, 8, 0.4585987488341483
87, 9, 0.066730470620887
87, 10, 0.06403394833478115
87, 11, 0.16188478920824723
87, 12, 0.30523574865815317
87, 13, 0.4007646764054529
87, 14, 0.6712985475395632
87, 15, 0.8964784792587394
87, 16, 0.8851234269165955
87, 17, 0.8499080602560724
87, 18, 0.7556071919068676
87, 19, 0.5962809370272129
87, 20, 0.13150246146623124
87, 21, 0.07956056126942801
87, 22, 0.1648440623966715
87, 23, 0.2931149704486635
87, 24, 0.2887948221450305
87, 25, 0.32244730152628376
87, 26, 0.5972649982661479
87, 27, 0.7406792095516705
87, 28, 0.30987199660696385
87, 29, 0.10483652429044732
87, 30, 0.06486964976531895
87, 31, 0.04062445194694131
87, 32, 0.03639280557047675
87, 33, 0.14656413343696673
87, 34, 0.1474166854722495
87, 35, 0.186275654836641
87, 36, 0.273250642726405
87, 37, 0.2516900443043767
87, 38, 0.2725977215651013
87, 39, 0.5551191580006858
87, 40, 0.8761353635352147
87, 41, 0.5897843876550786
87, 42, 0.0527614384733448
87, 43, 0.2937133650037914
87, 44, 0.1749900372394787
87, 45, 0.27020155895717135
87, 46, 0.2876841842694935
87, 47, 0.2620569134931099
87, 48, 0.18388618244369792
87, 49, 0.11478349260062548
87, 50, 0.07297414572293404
87, 51, 0.05122285734066423
87, 52, 0.034487767729270424
87, 53, 0.019938319221238898
87, 54, 0.015047805750582732
87, 55, 0.24369311977131658
87, 56, 0.15300776625047685
87, 57, 0.29263008936480706
87, 58, 0.26761518263228534
87, 59, 0.14491311260121498
87, 60, 0.1124077026940461
87, 61, 0.11170446313304105
87, 62, 0.08862691843711046
87, 63, 0.070647698789426
87, 64, 0.08331386910807792
87, 65, 0.31549044142551286
87, 66, 0.21646892825310682
87, 67, 0.2817900496985265
87, 68, 0.27352407087691366
87, 69, 0.20431917481537842
87, 70, 0.15069645382082453
87, 71, 0.11090131004757242
87, 72, 0.08549205743307053
87, 73, 0.07851353873295797
87, 74, 0.08218025202393375
87, 75, 0.05182097858860524
87, 76, 0.05593165791773458
87, 77, 0.1949122053142871
87, 78, 0.27968629341514284
87, 79, 0.2568521606877123
87, 80, 0.20771595987037494
87, 81, 0.1339057214122692
87, 82, 0.08854639821039878
87, 83, 0.059804526928441626
87, 84, 0.03670262708584737
87, 85, 0.07029804140812268
87, 86, 0.014802697393347053
87, 87, 2.220446049250313e-16
87, 88, 0.2520806080685086
87, 89, 0.1711848946708847
87, 90, 0.27893189731589285
87, 91, 0.21097954607098157
87, 92, 0.17510602681740417
87, 93, 0.12746128688836855
87, 94, 0.09731514220104509
87, 95, 0.08489308598498824
87, 96, 0.0812191472280348
87, 97, 0.038591429290695256
87, 98, 0.06042816856598909
87, 99, 0.19500021320929506
87, 100, 0.29650078518344336
87, 101, 0.27643851568163413
87, 102, 0.22757036346086423
87, 103, 0.16445598726827326
87, 104, 0.11623253823200952
87, 105, 0.08702678305842237
87, 106, 0.06184882247950929
87, 107, 0.08130077259667146
87, 108, 0.14278579801323055
87, 109, 0.08382679725749997
88, 0, 0.13921720325010156
88, 1, 0.12259025332546047
88, 2, 0.1745774078454666
88, 3, 0.19101735762728067
88, 4, 0.2879214985990216
88, 5, 0.42062506685886725
88, 6, 0.5537098053461775
88, 7, 0.6239457635626078
88, 8, 0.516439572979818
88, 9, 0.30613621982533035
88, 10, 0.14344511895428302
88, 11, 0.1572803917307899
88, 12, 0.26729183051633165
88, 13, 0.3266543805754928
88, 14, 0.5089711154335264
88, 15, 0.7269932314985451
88, 16, 0.8165079555711721
88, 17, 0.8256942803182639
88, 18, 0.7666742150168625
88, 19, 0.6660082558687533
88, 20, 0.4262850669483099
88, 21, 0.35418884375363024
88, 22, 0.14769964582917205
88, 23, 0.2583342405792475
88, 24, 0.2545265656018395
88, 25, 0.2845942512605
88, 26, 0.42055183949110797
88, 27, 0.48724146325185325
88, 28, 0.4442573056190343
88, 29, 0.2859919628937988
88, 30, 0.272493570917006
88, 31, 0.21444671943660187
88, 32, 0.24234494016915287
88, 33, 0.14220603210046157
88, 34, 0.13568186248277136
88, 35, 0.16419669429029404
88, 36, 0.27178203023555025
88, 37, 0.25093967498457037
88, 38, 0.2716418054961287
88, 39, 0.447494809487864
88, 40, 0.6819933182743807
88, 41, 0.6142719619926031
88, 42, 0.28979122180046524
88, 43, 0.3301290351716145
88, 44, 0.013183646350891642
88, 45, 0.013248332042842259
88, 46, 0.038184860540456445
88, 47, 0.07944676868983158
88, 48, 0.14968799568265567
88, 49, 0.23121620723390435
88, 50, 0.24538221751347256
88, 51, 0.2555057876073066
88, 52, 0.25461150378924047
88, 53, 0.22629442765373398
88, 54, 0.15135958542687122
88, 55, 0.050379326751407216
88, 56, 0.27532554281197985
88, 57, 0.015554158288721975
88, 58, 0.11858166644639367
88, 59, 0.243794333111654
88, 60, 0.24596835598716915
88, 61, 0.24769763321819183
88, 62, 0.25415439844791243
88, 63, 0.25754239405992085
88, 64, 0.27039668503158043
88, 65, 0.5192831887330415
88, 66, 0.015393970521296096
88, 67, 0.015832128014319435
88, 68, 0.11172459454299932
88, 69, 0.12119838889520651
88, 70, 0.1902182916061549
88, 71, 0.24313568571327815
88, 72, 0.2656413788626283
88, 73, 0.309181960103991
88, 74, 0.353971619635317
88, 75, 0.310391010121539
88, 76, 0.18671938157494228
88, 77, 0.011752388264666846
88, 78, 0.008240789634209933
88, 79, 0.042772871370556076
88, 80, 0.10989969863752602
88, 81, 0.192465706515079
88, 82, 0.2174805180048751
88, 83, 0.22844696255335029
88, 84, 0.2583057094241785
88, 85, 0.3189014046389389
88, 86, 0.2236325464555683
88, 87, 0.1468688445211198
88, 88, 2.220446049250313e-16
88, 89, 0.15709703238227646
88, 90, 0.14603747980404103
88, 91, 0.12374822137595509
88, 92, 0.19018651889454674
88, 93, 0.24001381106452158
88, 94, 0.2575760072172363
88, 95, 0.2830048239286491
88, 96, 0.3392690086336043
88, 97, 0.26473489176888676
88, 98, 0.11268313750124703
88, 99, 0.043165661665173216
88, 100, 0.04286343482880706
88, 101, 0.05149004607761609
88, 102, 0.09358744875663527
88, 103, 0.16595592506149637
88, 104, 0.22975268489200218
88, 105, 0.25267368418332237
88, 106, 0.2901068091713306
88, 107, 0.3619428775621838
88, 108, 0.4048549781005625
88, 109, 0.17215802205216946
89, 0, 0.14024684821516187
89, 1, 0.1234031383141696
89, 2, 0.1750452999458294
89, 3, 0.190167697281855
89, 4, 0.2870589340538531
89, 5, 0.4274330565505693
89, 6, 0.5790864013870023
89, 7, 0.5918535141998971
89, 8, 0.3562979083742883
89, 9, 0.14570515352402436
89, 10, 0.12841842196077868
89, 11, 0.15799792112182254
89, 12, 0.2777350653304089
89, 13, 0.33409508362380147
89, 14, 0.5216566108919131
89, 15, 0.741894360128371
89, 16, 0.7901456366128093
89, 17, 0.7817930545435204
89, 18, 0.6911650734638819
89, 19, 0.5402834964942587
89, 20, 0.17440798145371805
89, 21, 0.1557285033006761
89, 22, 0.14853357013606017
89, 23, 0.26923087507168686
89, 24, 0.26565041188894645
89, 25, 0.2938851568637827
89, 26, 0.4330844061961816
89, 27, 0.4892626825844901
89, 28, 0.24346246678248407
89, 29, 0.13912773088119612
89, 30, 0.14270552457774732
89, 31, 0.1568990516584713
89, 32, 0.14350280892742373
89, 33, 0.14325570389083175
89, 34, 0.13692780002678695
89, 35, 0.16619315437952287
89, 36, 0.2707585248183825
89, 37, 0.25023224783486975
89, 38, 0.2709920223027117
89, 39, 0.45161770530537815
89, 40, 0.6982817912107949
89, 41, 0.4951812950855904
89, 42, 0.14012863270968756
89, 43, 0.15604035396601235
89, 44, 0.013201065063858208
89, 45, 0.05040956757544757
89, 46, 0.05597855415995634
89, 47, 0.022790431780133624
89, 48, 0.013134482008261616
89, 49, 0.013017672112147216
89, 50, 0.039333026950504
89, 51, 0.06880880296838787
89, 52, 0.09555251882663873
89, 53, 0.11884725357131432
89, 54, 0.13700206564291595
89, 55, 0.07536655937270853
89, 56, 0.030140515637355425
89, 57, 0.0706453095112759
89, 58, 0.030499602839445195
89, 59, 0.01440887415850256
89, 60, 0.02015936230518356
89, 61, 0.016741819807844505
89, 62, 0.029170625879561207
89, 63, 0.05985871580755142
89, 64, 0.11279644141432843
89, 65, 0.3070969350531304
89, 66, 0.021687982071507794
89, 67, 0.07988970727420697
89, 68, 0.06377236802239639
89, 69, 0.01534551563075881
89, 70, 0.015343692407958631
89, 71, 0.016724370381861475
89, 72, 0.04062928528859289
89, 73, 0.07358777461110344
89, 74, 0.11757389111363059
89, 75, 0.1386448886761149
89, 76, 0.1271808567346865
89, 77, 0.011475067242666004
89, 78, 0.06321736979059478
89, 79, 0.046078228276645206
89, 80, 0.008337600344864526
89, 81, 0.008331173453637652
89, 82, 0.020790050115056524
89, 83, 0.044941053378972806
89, 84, 0.09368231710442909
